seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	57970574	57970597	24	*	X10802	51174	57936841	57970306	33466	-	267	upstream	267	TUBD1
chr17	57970574	57970597	24	*	X10802	6198	57970407	58027786	57380	+	0	inside	166	RPS6KB1
chr17	58042005	58042150	146	*	X10803	51136	58029723	58042117	12395	-	0	overlapStart	0	RNFT1
chr17	60004863	60005474	612	*	X10811	57508	59942728	60005377	62650	-	0	overlapStart	0	INTS2
chr17	60143054	60143077	24	*	X10812	9969	60019966	60142643	122678	-	410	upstream	410	MED13
chr17	61678026	61678446	421	*	X10817	51204	61678231	61685725	7495	+	0	overlapStart	0	TACO1
chr17	61819050	61819071	22	*	X10818	92335	61780192	61819330	39139	-	0	inside	258	STRADA
chr17	61819086	61819098	13	*	X10819	92335	61780192	61819330	39139	-	0	inside	231	STRADA
chr17	61819263	61819385	123	*	X10820	92335	61780192	61819330	39139	-	0	overlapStart	0	STRADA
chr17	61850722	61850935	214	*	X10821	11325	61851567	61896677	45111	+	631	upstream	631	DDX42
chr17	61850722	61850935	214	*	X10821	57003	61822610	61851088	28479	-	0	inside	152	CCDC47
chr17	61851504	61851670	167	*	X10822	11325	61851567	61896677	45111	+	0	overlapStart	0	DDX42
chr17	61851504	61851670	167	*	X10822	57003	61822610	61851088	28479	-	415	upstream	415	CCDC47
chr17	61851714	61851746	33	*	X10823	11325	61851567	61896677	45111	+	0	inside	146	DDX42
chr17	61851714	61851746	33	*	X10823	57003	61822610	61851088	28479	-	625	upstream	625	CCDC47
chr17	61904765	61905029	265	*	X10824	117246	61896793	61905031	8239	-	0	inside	1	FTSJ3
chr17	61904765	61905029	265	*	X10824	5705	61904770	61909387	4618	+	0	overlapStart	0	PSMC5
chr17	61919897	61920339	443	*	X10827	6603	61909441	61920351	10911	-	0	inside	11	SMARCD2
chr17	61920355	61920382	28	*	X10828	6603	61909441	61920351	10911	-	3	upstream	3	SMARCD2
chr17	62207305	62207549	245	*	X10834	2081	62120390	62207502	87113	-	0	overlapStart	0	ERN1
chr17	62223212	62223534	323	*	X10835	677842	62223699	62223831	133	+	164	upstream	164	SNORA50C
chr17	62223212	62223534	323	*	X10835	692227	62223438	62223517	80	+	0	includeFeature	0	SNORD104
chr17	62340500	62340555	56	*	X10840	55852	62224795	62340653	115859	-	0	inside	97	TEX2
chr17	62492971	62493368	398	*	X10841	11232	62473902	62493184	19283	-	0	overlapStart	0	POLG2
chr17	62501510	62501834	325	*	X10842	90799	62503158	62534062	30905	+	1323	upstream	1323	CEP95
chr17	62502235	62502491	257	*	X10843	1655	62494374	62502484	8111	-	0	overlapStart	0	DDX5
chr17	62502235	62502491	257	*	X10843	90799	62503158	62534062	30905	+	666	upstream	666	CEP95
chr17	62502511	62502524	14	*	X10844	1655	62494374	62502484	8111	-	26	upstream	26	DDX5
chr17	62502511	62502524	14	*	X10844	90799	62503158	62534062	30905	+	633	upstream	633	CEP95
chr17	62502778	62502993	216	*	X10845	1655	62494374	62502484	8111	-	293	upstream	293	DDX5
chr17	62502778	62502993	216	*	X10845	90799	62503158	62534062	30905	+	164	upstream	164	CEP95
chr17	62503013	62503072	60	*	X10846	1655	62494374	62502484	8111	-	528	upstream	528	DDX5
chr17	62503013	62503072	60	*	X10846	90799	62503158	62534062	30905	+	85	upstream	85	CEP95
chr17	62503130	62503147	18	*	X10847	1655	62494374	62502484	8111	-	645	upstream	645	DDX5
chr17	62503130	62503147	18	*	X10847	90799	62503158	62534062	30905	+	10	upstream	10	CEP95
chr17	62503159	62503193	35	*	X10848	1655	62494374	62502484	8111	-	674	upstream	674	DDX5
chr17	62503159	62503193	35	*	X10848	90799	62503158	62534062	30905	+	0	inside	0	CEP95
chr17	62658408	62658452	45	*	X10851	64750	62540735	62658386	117652	-	21	upstream	21	SMURF2
chr17	62915473	62915854	382	*	X10852	374819	62850488	62915586	65099	-	0	overlapStart	0	LRRC37A3
chr17	62971840	62971899	60	*	X10854	201283	62962668	62971703	9036	-	136	upstream	136	AMZ2P1
chr17	63052887	63052970	84	*	X10855	10672	63005407	63052920	47514	-	0	overlapStart	0	GNA13
chr17	63053107	63053144	38	*	X10856	10672	63005407	63052920	47514	-	186	upstream	186	GNA13
chr17	64298518	64298571	54	*	X10862	5578	64298926	64806862	507937	+	354	upstream	354	PRKCA
chr17	64298609	64298792	184	*	X10863	5578	64298926	64806862	507937	+	133	upstream	133	PRKCA
chr17	64961085	64961484	400	*	X10864	27092	64960980	65029518	68539	+	0	inside	104	CACNG4
chr17	65240893	65241056	164	*	X10867	9931	65066554	65241319	174766	-	0	inside	262	HELZ
chr17	65362387	65362861	475	*	X10868	5718	65336619	65362721	26103	-	0	overlapStart	0	PSMD12
chr17	65373262	65373623	362	*	X10869	26207	65373397	65693379	319983	+	0	overlapStart	0	PITPNC1
chr17	65713959	65714030	72	*	X10873	25926	65714061	65740266	26206	+	30	upstream	30	NOL11
chr17	65820786	65820953	168	*	X10874	2186	65821780	65980494	158715	+	826	upstream	826	BPTF
chr17	65821405	65821694	290	*	X10875	2186	65821780	65980494	158715	+	85	upstream	85	BPTF
chr17	65989536	65989582	47	*	X10877	284018	65987217	65989765	2549	-	0	inside	182	C17orf58
chr17	65989759	65989782	24	*	X10878	284018	65987217	65989765	2549	-	0	overlapStart	0	C17orf58
chr17	65990006	65990051	46	*	X10879	284018	65987217	65989765	2549	-	240	upstream	240	C17orf58
chr17	66031483	66031500	18	*	X10881	3838	66031848	66042970	11123	+	347	upstream	347	KPNA2
chr17	66031752	66031752	1	*	X10882	3838	66031848	66042970	11123	+	95	upstream	95	KPNA2
chr17	66031769	66032219	451	*	X10883	3838	66031848	66042970	11123	+	0	overlapStart	0	KPNA2
chr17	66243578	66243595	18	*	X10885	51321	66244145	66253305	9161	+	549	upstream	549	AMZ2
chr17	66243838	66244346	509	*	X10886	51321	66244145	66253305	9161	+	0	overlapStart	0	AMZ2
chr17	66288089	66288107	19	*	X10887	9120	66263167	66287405	24239	-	683	upstream	683	SLC16A6
chr17	66288404	66288421	18	*	X10888	9120	66263167	66287405	24239	-	998	upstream	998	SLC16A6
chr17	66288576	66288588	13	*	X10889	9120	66263167	66287405	24239	-	1170	upstream	1170	SLC16A6
chr17	66507788	66507798	11	*	X10890	5573	66507921	66547457	39537	+	122	upstream	122	PRKAR1A
chr17	66596743	66596888	146	*	X10891	54757	66531257	66597095	65839	-	0	inside	206	FAM20A
chr17	67410884	67411015	132	*	X10894	5608	67410838	67538470	127633	+	0	inside	45	MAP2K6
chr17	68164818	68164837	20	*	X10895	3759	68164814	68176183	11370	+	0	inside	3	KCNJ2
chr17	68164949	68164965	17	*	X10896	3759	68164814	68176183	11370	+	0	inside	134	KCNJ2
chr17	71188706	71188969	264	*	X10897	9382	71189173	71204645	15473	+	203	upstream	203	COG1
chr17	71188986	71189246	261	*	X10898	9382	71189173	71204645	15473	+	0	overlapStart	0	COG1
chr17	71228381	71228433	53	*	X10899	55028	71228372	71245095	16724	+	0	inside	8	C17orf80
chr17	71228381	71228433	53	*	X10899	84923	71203492	71228533	25042	-	0	inside	99	FAM104A
chr17	72199594	72199614	21	*	X10900	6169	72199795	72206019	6225	+	180	upstream	180	RPL38
chr17	72199739	72200074	336	*	X10901	6169	72199795	72206019	6225	+	0	overlapStart	0	RPL38
chr17	72200093	72200139	47	*	X10902	6169	72199795	72206019	6225	+	0	inside	297	RPL38
chr17	72209466	72209919	454	*	X10903	85001	72206135	72209460	3326	-	5	upstream	5	MGC16275
chr17	72209466	72209919	454	*	X10903	94015	72209696	72258157	48462	+	0	overlapStart	0	TTYH2
chr17	72426960	72427220	261	*	X10904	55890	72427667	72446720	19054	+	446	upstream	446	GPRC5C
chr17	72427436	72427538	103	*	X10905	55890	72427667	72446720	19054	+	128	upstream	128	GPRC5C
chr17	72427862	72427907	46	*	X10906	55890	72427667	72446720	19054	+	0	inside	194	GPRC5C
chr17	72427931	72428321	391	*	X10907	55890	72427667	72446720	19054	+	0	inside	263	GPRC5C
chr17	72744787	72744908	122	*	X10908	100500847	72744752	72744838	87	+	0	overlapEnd	34	MIR3615
chr17	72744787	72744908	122	*	X10908	9368	72744751	72765499	20749	+	0	inside	35	SLC9A3R1
chr17	72744964	72745029	66	*	X10909	9368	72744751	72765499	20749	+	0	inside	212	SLC9A3R1
chr17	72919830	72919862	33	*	X10912	124590	72912176	72919351	7176	-	478	upstream	478	USH1G
chr17	72919830	72919862	33	*	X10912	92736	72920370	72930006	9637	+	507	upstream	507	OTOP2
chr17	73008487	73009137	651	*	X10914	3396	73008780	73017356	8577	+	0	overlapStart	0	MRPL58
chr17	73042804	73042991	188	*	X10921	10476	73034955	73043074	8120	-	0	inside	82	ATP5PD
chr17	73043012	73043068	57	*	X10922	10476	73034955	73043074	8120	-	0	inside	5	ATP5PD
chr17	73043080	73043105	26	*	X10923	10476	73034955	73043074	8120	-	5	upstream	5	ATP5PD
chr17	73043139	73043183	45	*	X10924	10476	73034955	73043074	8120	-	64	upstream	64	ATP5PD
chr17	73043221	73043371	151	*	X10925	10476	73034955	73043074	8120	-	146	upstream	146	ATP5PD
chr17	73105995	73106173	179	*	X10926	79637	73106082	73126360	20279	+	0	overlapStart	0	ARMC7
chr17	73127505	73128010	506	*	X10927	30833	73126320	73127890	1571	-	0	overlapStart	0	NT5C
chr17	73128026	73128036	11	*	X10928	30833	73126320	73127890	1571	-	135	upstream	135	NT5C
chr17	73150444	73150640	197	*	X10929	51155	73131344	73150775	19432	-	0	inside	134	JPT1
chr17	73178887	73179159	273	*	X10934	6613	73163825	73179098	15274	-	0	overlapStart	0	SUMO2
chr17	73179179	73179201	23	*	X10935	6613	73163825	73179098	15274	-	80	upstream	80	SUMO2
chr17	73179269	73179289	21	*	X10936	6613	73163825	73179098	15274	-	170	upstream	170	SUMO2
chr17	73201603	73201621	19	*	X10937	79902	73201597	73231854	30258	+	0	inside	5	NUP85
chr17	73257292	73257347	56	*	X10938	51081	73257749	73262457	4709	+	401	upstream	401	MRPS7
chr17	73257409	73257431	23	*	X10939	51081	73257749	73262457	4709	+	317	upstream	317	MRPS7
chr17	73257444	73258143	700	*	X10940	51081	73257749	73262457	4709	+	0	overlapStart	0	MRPS7
chr17	73267203	73267216	14	*	X10941	100287042	73267380	73269976	2597	+	163	upstream	163	LOC100287042
chr17	73267203	73267216	14	*	X10941	57409	73262310	73267311	5002	-	0	inside	94	MIF4GD
chr17	73267337	73267347	11	*	X10942	100287042	73267380	73269976	2597	+	32	upstream	32	LOC100287042
chr17	73267337	73267347	11	*	X10942	57409	73262310	73267311	5002	-	25	upstream	25	MIF4GD
chr17	73267408	73267595	188	*	X10943	100287042	73267380	73269976	2597	+	0	inside	27	LOC100287042
chr17	73267408	73267595	188	*	X10943	57409	73262310	73267311	5002	-	96	upstream	96	MIF4GD
chr17	73401645	73401733	89	*	X10944	100500841	73402150	73402243	94	+	416	upstream	416	MIR3678
chr17	73401645	73401733	89	*	X10944	2885	73314157	73401790	87634	-	0	inside	56	GRB2
chr17	73511977	73512141	165	*	X10945	283989	73512609	73520820	8212	+	467	upstream	467	TSEN54
chr17	73511977	73512141	165	*	X10945	57513	73496341	73511664	15324	-	312	upstream	312	CASKIN2
chr17	73512396	73512712	317	*	X10946	283989	73512609	73520820	8212	+	0	overlapStart	0	TSEN54
chr17	73512396	73512712	317	*	X10946	57513	73496341	73511664	15324	-	731	upstream	731	CASKIN2
chr17	73521906	73521918	13	*	X10947	3993	73521783	73571290	49508	+	0	inside	122	LLGL2
chr17	73522005	73522176	172	*	X10948	3993	73521783	73571290	49508	+	0	inside	221	LLGL2
chr17	73717051	73717151	101	*	X10949	3691	73717516	73753899	36384	+	364	upstream	364	ITGB4
chr17	73717526	73717636	111	*	X10950	3691	73717516	73753899	36384	+	0	inside	9	ITGB4
chr17	73775526	73775568	43	*	X10955	3021	73772515	73775860	3346	-	0	inside	291	H3-3B
chr17	73775631	73775919	289	*	X10956	3021	73772515	73775860	3346	-	0	overlapStart	0	H3-3B
chr17	73780666	73781361	696	*	X10957	100616282	73780602	73780688	87	-	0	overlapStart	0	MIR4738
chr17	73780666	73781361	696	*	X10957	85451	73780920	73821886	40967	+	0	overlapStart	0	UNK
chr17	73851324	73851352	29	*	X10958	23558	73841780	73851501	9722	-	0	inside	148	WBP2
chr17	73851367	73851403	37	*	X10959	23558	73841780	73851501	9722	-	0	inside	97	WBP2
chr17	73851687	73851935	249	*	X10960	23558	73841780	73851501	9722	-	185	upstream	185	WBP2
chr17	73874437	73874456	20	*	X10963	91107	73870245	73874656	4412	-	0	inside	199	TRIM47
chr17	73874499	73874523	25	*	X10964	91107	73870245	73874656	4412	-	0	inside	132	TRIM47
chr17	73892791	73893097	307	*	X10966	201292	73885041	73893084	8044	-	0	overlapStart	0	TRIM65
chr17	73975114	73975240	127	*	X10968	51	73937589	73975515	37927	-	0	inside	274	ACOX1
chr17	73975308	73975352	45	*	X10969	51	73937589	73975515	37927	-	0	inside	162	ACOX1
chr17	73975762	73975781	20	*	X10970	51	73937589	73975515	37927	-	246	upstream	246	ACOX1
chr17	74023375	74023408	34	*	X10971	2125	74002927	74023507	20581	-	0	inside	98	EVPL
chr17	74068499	74068786	288	*	X10972	6730	74034856	74068607	33752	-	0	overlapStart	0	SRP68
chr17	74099692	74100128	437	*	X10973	23265	74077086	74099868	22783	-	0	overlapStart	0	EXOC7
chr17	74261397	74261453	57	*	X10979	283991	74261286	74267379	6094	+	0	inside	110	UBALD2
chr17	74349679	74350425	747	*	X10981	5635	74306868	74350279	43412	-	0	overlapStart	0	PRPSAP1
chr17	74497360	74497428	69	*	X10984	79651	74466975	74497509	30535	-	0	inside	80	RHBDF2
chr17	74497443	74497485	43	*	X10985	79651	74466975	74497509	30535	-	0	inside	23	RHBDF2
chr17	74553716	74553726	11	*	X10987	100507246	74553846	74561430	7585	+	119	upstream	119	SNHG16
chr17	74553716	74553726	11	*	X10987	677850	74554874	74554951	78	+	1147	upstream	1147	SNORD1C
chr17	74553752	74553988	237	*	X10988	100507246	74553846	74561430	7585	+	0	overlapStart	0	SNHG16
chr17	74553752	74553988	237	*	X10988	677850	74554874	74554951	78	+	885	upstream	885	SNORD1C
chr17	74722061	74722124	64	*	X10989	124512	74722912	74729962	7051	+	787	upstream	787	METTL23
chr17	74722507	74722520	14	*	X10990	124512	74722912	74729962	7051	+	391	upstream	391	METTL23
chr17	74723262	74723312	51	*	X10991	23210	74708914	74722881	13968	-	380	upstream	380	JMJD6
chr17	74723387	74723399	13	*	X10992	23210	74708914	74722881	13968	-	505	upstream	505	JMJD6
chr17	74732426	74733738	1313	*	X10993	6427	74730197	74733493	3297	-	0	overlapStart	0	SRSF2
chr17	74732426	74733738	1313	*	X10993	693221	74732532	74732630	99	-	0	includeFeature	0	MIR636
chr17	74732426	74733738	1313	*	X10993	79157	74732272	74775336	43065	+	0	inside	153	MFSD11
chr17	75084759	75084903	145	*	X10994	6397	75084725	75213181	128457	+	0	inside	33	SEC14L1
chr17	75084759	75084903	145	*	X10994	677781	75085389	75085575	187	+	485	upstream	485	SCARNA16
chr17	76124879	76124949	71	*	X11000	147138	76126859	76139049	12191	+	1909	upstream	1909	TMC8
chr17	76210195	76210429	235	*	X11003	332	76210277	76221716	11440	+	0	overlapStart	0	BIRC5
chr17	76355883	76355957	75	*	X11006	9021	76352859	76356158	3300	-	0	inside	200	SOCS3
chr17	76356082	76356250	169	*	X11007	9021	76352859	76356158	3300	-	0	overlapStart	0	SOCS3
chr17	76356265	76356277	13	*	X11008	9021	76352859	76356158	3300	-	106	upstream	106	SOCS3
chr17	76374561	76374864	304	*	X11009	9489	76374735	76420639	45905	+	0	overlapStart	0	PGS1
chr17	76778352	76778374	23	*	X11011	9267	76670130	76778376	108247	-	0	inside	1	CYTH1
chr17	76836769	76836974	206	*	X11012	57602	76791735	76836969	45235	-	0	overlapStart	0	USP36
chr17	76837099	76837145	47	*	X11013	57602	76791735	76836969	45235	-	129	upstream	129	USP36
chr17	76837188	76837260	73	*	X11014	57602	76791735	76836969	45235	-	218	upstream	218	USP36
chr17	77070992	77071030	39	*	X11015	64772	77071019	77084685	13667	+	0	overlapStart	0	ENGASE
chr17	77071055	77071067	13	*	X11016	64772	77071019	77084685	13667	+	0	inside	35	ENGASE
chr17	77071083	77071094	12	*	X11017	64772	77071019	77084685	13667	+	0	inside	63	ENGASE
chr17	77751984	77752119	136	*	X11018	84733	77751977	77761449	9473	+	0	inside	6	CBX2
chr17	77752145	77752176	32	*	X11019	84733	77751977	77761449	9473	+	0	inside	167	CBX2
chr17	77770619	77770819	201	*	X11023	57332	77768176	77770915	2740	-	0	inside	95	CBX8
chr17	77771176	77771216	41	*	X11024	57332	77768176	77770915	2740	-	260	upstream	260	CBX8
chr17	78010222	78010614	393	*	X11025	125058	77906142	78009657	103516	-	564	upstream	564	TBC1D16
chr17	78010222	78010614	393	*	X11025	55036	78010431	78074412	63982	+	0	overlapStart	0	CCDC40
chr17	78075093	78075280	188	*	X11026	2548	78075355	78093679	18325	+	74	upstream	74	GAA
chr17	78075339	78075544	206	*	X11027	2548	78075355	78093679	18325	+	0	overlapStart	0	GAA
chr17	78120768	78120788	21	*	X11028	9775	78109013	78120982	11970	-	0	inside	193	EIF4A3
chr17	78120808	78121010	203	*	X11029	9775	78109013	78120982	11970	-	0	overlapStart	0	EIF4A3
chr17	78194051	78194110	60	*	X11030	284129	78194200	78227308	33109	+	89	upstream	89	SLC26A11
chr17	78194051	78194110	60	*	X11030	6448	78183079	78194199	11121	-	0	inside	88	SGSH
chr17	78388905	78389373	469	*	X11031	100294362	78325631	78388968	63338	-	0	overlapStart	0	RNF213-AS1
chr17	78388905	78389373	469	*	X11031	284131	78388967	78411884	22918	+	0	overlapStart	0	ENDOV
chr17	78518486	78518896	411	*	X11033	57521	78518625	78940173	421549	+	0	overlapStart	0	RPTOR
chr17	78965479	78965817	339	*	X11036	79643	78965641	78973933	8293	+	0	overlapStart	0	CHMP6
chr17	79008940	79009118	179	*	X11037	10458	79008947	79091232	82286	+	0	overlapStart	0	BAIAP2
chr17	79008940	79009118	179	*	X11037	440465	79002933	79008519	5587	-	420	upstream	420	BAIAP2-DT
chr17	79139509	79139545	37	*	X11040	388428	79139307	79156964	17658	+	0	inside	201	PVALEF
chr17	79139559	79139796	238	*	X11041	388428	79139307	79156964	17658	+	0	inside	251	PVALEF
chr17	79139559	79139796	238	*	X11041	9625	79091096	79139872	48777	-	0	inside	75	AATK
chr17	79360424	79360439	16	*	X11048	100130370	79349699	79359160	9462	-	1263	upstream	1263	LOC100130370
chr17	79360497	79360532	36	*	X11049	100130370	79349699	79359160	9462	-	1336	upstream	1336	LOC100130370
chr17	79519300	79519550	251	*	X11055	80233	79506911	79519429	12519	-	0	overlapStart	0	FAAP100
chr17	79603874	79604325	452	*	X11056	55666	79523913	79604138	80226	-	0	overlapStart	0	NPLOC4
chr17	79603874	79604325	452	*	X11056	83882	79604197	79615779	11583	+	0	overlapStart	0	TSPAN10
chr17	79650313	79650384	72	*	X11057	9146	79650962	79669151	18190	+	577	upstream	577	HGS
chr17	79650712	79650856	145	*	X11058	339231	79648224	79650954	2731	-	0	inside	97	ARL16
chr17	79650712	79650856	145	*	X11058	9146	79650962	79669151	18190	+	105	upstream	105	HGS
chr17	79650957	79651013	57	*	X11059	339231	79648224	79650954	2731	-	2	upstream	2	ARL16
chr17	79650957	79651013	57	*	X11059	9146	79650962	79669151	18190	+	0	overlapStart	0	HGS
chr17	79651033	79651062	30	*	X11060	339231	79648224	79650954	2731	-	78	upstream	78	ARL16
chr17	79651033	79651062	30	*	X11060	9146	79650962	79669151	18190	+	0	inside	70	HGS
chr17	79651093	79651160	68	*	X11061	339231	79648224	79650954	2731	-	138	upstream	138	ARL16
chr17	79651093	79651160	68	*	X11061	9146	79650962	79669151	18190	+	0	inside	130	HGS
chr17	79670209	79670221	13	*	X11062	1468	79670400	79688046	17647	+	178	upstream	178	SLC25A10
chr17	79670209	79670221	13	*	X11062	6182	79670400	79674556	4157	+	178	upstream	178	MRPL12
chr17	79670236	79670579	344	*	X11063	1468	79670400	79688046	17647	+	0	overlapStart	0	SLC25A10
chr17	79670236	79670579	344	*	X11063	6182	79670400	79674556	4157	+	0	overlapStart	0	MRPL12
chr17	79790992	79791080	89	*	X11066	348262	79780293	79791167	10875	-	0	inside	86	MCRIP1
chr17	79791323	79791369	47	*	X11067	348262	79780293	79791167	10875	-	155	upstream	155	MCRIP1
chr17	79791385	79791428	44	*	X11068	348262	79780293	79791167	10875	-	217	upstream	217	MCRIP1
chr17	79818338	79818386	49	*	X11069	5034	79801034	79818544	17511	-	0	inside	157	P4HB
chr17	79849416	79849432	17	*	X11070	10189	79845711	79849462	3752	-	0	inside	29	ALYREF
chr17	79849416	79849432	17	*	X11070	51529	79849599	79858363	8765	+	166	upstream	166	ANAPC11
chr17	79849714	79849725	12	*	X11071	10189	79845711	79849462	3752	-	251	upstream	251	ALYREF
chr17	79849714	79849725	12	*	X11071	51529	79849599	79858363	8765	+	0	inside	114	ANAPC11
chr17	79875828	79876027	200	*	X11072	51547	79869815	79876058	6244	-	0	inside	30	SIRT7
chr17	79876053	79876097	45	*	X11073	51547	79869815	79876058	6244	-	0	overlapStart	0	SIRT7
chr17	79876147	79876175	29	*	X11074	51547	79869815	79876058	6244	-	88	upstream	88	SIRT7
chr17	79876194	79876249	56	*	X11075	51547	79869815	79876058	6244	-	135	upstream	135	SIRT7
chr17	79885496	79885951	456	*	X11076	4097	79876145	79885587	9443	-	0	overlapStart	0	MAFG
chr17	79885496	79885951	456	*	X11076	92659	79885705	79888629	2925	+	0	overlapStart	0	MAFG-DT
chr17	79886024	79886061	38	*	X11077	4097	79876145	79885587	9443	-	436	upstream	436	MAFG
chr17	79935306	79935573	268	*	X11078	79058	79935426	79975282	39857	+	0	overlapStart	0	ASPSCR1
chr17	79988536	79988542	7	*	X11079	5881	79989532	79992080	2549	+	989	upstream	989	RAC3
chr17	79988924	79989185	262	*	X11080	5881	79989532	79992080	2549	+	346	upstream	346	RAC3
chr17	79995268	79995289	22	*	X11082	51181	79993757	79995573	1817	-	0	inside	283	DCXR
chr17	80023607	80023953	347	*	X11083	64118	80015748	80023697	7950	-	0	overlapStart	0	DUS1L
